commune_code,commune,province,region,region_code,network,control_period,control_tiles,control_tests,control_devices_sum_across_tiles,control_download_mbps_test_weighted,control_upload_mbps_test_weighted,control_latency_ms_test_weighted,control_loaded_latency_down_ms_test_weighted,control_loaded_latency_up_ms_test_weighted,current_period,current_tiles,current_tests,current_devices_sum_across_tiles,current_download_mbps_test_weighted,current_upload_mbps_test_weighted,current_latency_ms_test_weighted,current_loaded_latency_down_ms_test_weighted,current_loaded_latency_up_ms_test_weighted,delta_download_mbps_test_weighted,delta_pct_download_mbps_test_weighted,delta_upload_mbps_test_weighted,delta_pct_upload_mbps_test_weighted,delta_latency_ms_test_weighted,delta_pct_latency_ms_test_weighted
12101,Punta Arenas,Magallanes,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,91.0,190.0,137.0,59.229,19.444,72.353,1658.588,1078.757,2026Q2,77.0,419.0,138.0,55.509,17.952,96.909,1793.288,1385.549,-3.72,-6.281,-1.492,-7.673,24.556,33.939
12102,Laguna Blanca,Magallanes,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,22.0,27.0,23.0,127.688,19.36,71.111,359.333,353.926,2026Q2,5.0,5.0,5.0,134.239,29.65,44.2,253.2,123.2,6.551,5.13,10.29,53.151,-26.911,-37.844
12102,Laguna Blanca,Magallanes,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,11.0,17.0,12.0,33.901,6.263,60.529,962.625,406.688,2026Q2,4.0,23.0,4.0,22.02,3.709,55.696,591.435,458.957,-11.881,-35.046,-2.554,-40.779,-4.833,-7.985
12103,Río Verde,Magallanes,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,3.0,3.0,3.0,54.829,34.615,52.667,218.667,206.667,2026Q2,2.0,2.0,2.0,45.411,28.759,46.0,347.5,57.0,-9.418,-17.177,-5.856,-16.918,-6.667,-12.659
12103,Río Verde,Magallanes,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,3.0,3.0,3.0,138.771,32.511,46.333,382.0,223.667,2026Q2,1.0,3.0,2.0,50.682,3.415,54.0,344.0,141.0,-88.089,-63.478,-29.096,-89.496,7.667,16.548
12104,San Gregorio,Magallanes,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,12.0,23.0,12.0,108.099,17.236,64.696,262.304,946.304,2026Q2,11.0,27.0,17.0,187.126,31.102,45.333,337.148,366.963,79.027,73.106,13.866,80.448,-19.363,-29.929
12104,San Gregorio,Magallanes,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,9.0,17.0,11.0,52.918,15.492,109.647,1640.941,2037.765,2026Q2,8.0,12.0,8.0,32.001,11.636,64.667,1882.417,1676.917,-20.917,-39.527,-3.856,-24.89,-44.98,-41.023
12201,Cabo de Hornos,Antártica Chilena,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,10.0,27.0,17.0,191.912,23.721,63.296,315.778,102.667,2026Q2,5.0,11.0,8.0,163.122,27.623,42.545,222.364,100.818,-28.79,-15.002,3.902,16.45,-20.751,-32.784
12201,Cabo de Hornos,Antártica Chilena,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,18.0,43.0,22.0,41.024,8.363,60.442,1070.744,489.907,2026Q2,9.0,115.0,19.0,66.073,14.407,96.957,2102.191,1465.304,25.049,61.059,6.044,72.271,36.515,60.413
12301,Porvenir,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,27.0,106.0,51.0,360.655,262.713,50.821,803.248,264.657,2026Q2,19.0,78.0,29.0,420.54,364.441,43.859,571.705,226.667,59.885,16.605,101.728,38.722,-6.962,-13.699
12301,Porvenir,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,14.0,22.0,16.0,79.795,14.097,89.909,1312.636,1918.0,2026Q2,6.0,8.0,7.0,125.382,34.167,61.0,684.5,618.875,45.587,57.13,20.07,142.371,-28.909,-32.154
12302,Primavera,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,12.0,33.0,18.0,262.473,24.254,56.242,291.333,175.758,2026Q2,10.0,22.0,14.0,191.61,20.236,51.727,248.5,300.0,-70.863,-26.998,-4.018,-16.566,-4.515,-8.028
12302,Primavera,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,3.0,8.0,5.0,198.432,34.181,57.5,1000.125,645.0,2026Q2,4.0,12.0,7.0,77.441,18.746,73.917,1237.583,1391.083,-120.991,-60.974,-15.435,-45.157,16.417,28.551
12303,Timaukel,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,6.0,8.0,7.0,154.738,18.58,83.625,582.125,1298.375,2026Q2,1.0,1.0,1.0,111.774,44.041,36.0,345.0,50.0,-42.964,-27.766,25.461,137.034,-47.625,-56.951
12303,Timaukel,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,30.0,44.0,33.0,47.395,7.359,74.136,959.302,1433.386,2026Q2,1.0,3.0,1.0,0.222,0.222,64.0,582.0,5372.0,-47.173,-99.532,-7.137,-96.983,-10.136,-13.672
12401,Natales,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,95.0,695.0,381.0,263.19,198.02,43.698,388.387,422.767,2026Q2,71.0,565.0,206.0,302.31,280.143,46.536,357.497,438.126,39.12,14.864,82.123,41.472,2.838,6.495
12401,Natales,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,49.0,135.0,69.0,72.184,15.234,91.711,1635.842,1590.496,2026Q2,54.0,167.0,84.0,122.062,26.197,63.635,1900.92,1064.747,49.878,69.098,10.963,71.964,-28.076,-30.614
12402,Torres del Paine,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,60.0,139.0,121.0,110.25,18.365,50.115,544.662,509.626,2026Q2,28.0,77.0,45.0,147.142,22.141,44.649,698.0,292.597,36.892,33.462,3.776,20.561,-5.466,-10.907
12402,Torres del Paine,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,mobile,2026Q1,4.0,4.0,4.0,33.289,6.195,89.25,1764.75,1623.5,2026Q2,2.0,3.0,3.0,93.732,13.163,60.333,411.333,540.333,60.443,181.57,6.968,112.478,-28.917,-32.4
13101,Santiago,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,92.0,17369.0,6709.0,425.167,372.177,4.473,200.647,197.637,2026Q2,93.0,18376.0,6797.0,445.19,389.547,4.281,189.386,199.874,20.023,4.709,17.37,4.667,-0.192,-4.292
13101,Santiago,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,92.0,4729.0,2287.0,130.757,29.978,21.389,1222.486,943.174,2026Q2,93.0,5140.0,2353.0,118.141,28.42,23.427,1279.302,968.78,-12.616,-9.648,-1.558,-5.197,2.038,9.528
13102,Cerrillos,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,56.0,2496.0,1046.0,430.106,374.646,4.895,226.904,213.341,2026Q2,58.0,2883.0,1098.0,453.124,404.08,4.682,234.102,190.751,23.018,5.352,29.434,7.856,-0.213,-4.351
13102,Cerrillos,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,55.0,471.0,282.0,138.043,29.691,21.928,1185.987,954.13,2026Q2,55.0,465.0,251.0,104.73,22.084,22.948,1583.978,1340.097,-33.313,-24.132,-7.607,-25.621,1.02,4.652
13103,Cerro Navia,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,38.0,2742.0,1147.0,428.943,381.392,3.998,230.397,209.286,2026Q2,39.0,3092.0,1278.0,437.96,393.845,4.265,271.905,236.225,9.017,2.102,12.453,3.265,0.267,6.678
13103,Cerro Navia,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,38.0,519.0,222.0,135.468,22.852,20.694,1320.99,1045.341,2026Q2,39.0,367.0,224.0,109.872,23.601,20.589,1432.567,1017.191,-25.596,-18.894,0.749,3.278,-0.105,-0.507
13104,Conchalí,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,40.0,3062.0,1353.0,434.783,392.279,4.125,224.257,245.922,2026Q2,40.0,3222.0,1352.0,454.382,412.329,4.372,181.929,217.841,19.599,4.508,20.05,5.111,0.247,5.988
13104,Conchalí,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,40.0,593.0,224.0,164.441,27.616,22.906,1020.725,1028.45,2026Q2,40.0,581.0,232.0,132.751,23.612,22.575,1264.633,988.222,-31.69,-19.271,-4.004,-14.499,-0.331,-1.445
13105,El Bosque,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,51.0,3241.0,1387.0,474.594,412.393,4.838,203.162,210.188,2026Q2,50.0,3600.0,1505.0,456.034,403.553,4.473,204.561,210.533,-18.56,-3.911,-8.84,-2.144,-0.365,-7.544
13105,El Bosque,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,48.0,376.0,239.0,135.084,26.276,17.585,1277.505,1110.261,2026Q2,47.0,435.0,248.0,112.192,21.334,21.487,1438.738,1333.929,-22.892,-16.946,-4.942,-18.808,3.902,22.189
13106,Estación Central,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,49.0,4840.0,1941.0,437.292,378.736,4.767,217.571,207.204,2026Q2,51.0,4933.0,1889.0,450.197,401.34,4.379,224.029,239.73,12.905,2.951,22.604,5.968,-0.388,-8.139
13106,Estación Central,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,50.0,761.0,409.0,105.955,29.618,19.929,1504.767,944.112,2026Q2,51.0,775.0,466.0,89.567,23.96,23.154,1671.297,1043.852,-16.388,-15.467,-5.658,-19.103,3.225,16.182
13107,Huechuraba,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,87.0,5336.0,1864.0,398.527,349.157,4.541,190.515,222.79,2026Q2,84.0,6007.0,1993.0,425.218,378.492,4.574,175.833,215.125,26.691,6.697,29.335,8.402,0.033,0.727
13107,Huechuraba,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,76.0,806.0,431.0,146.023,25.572,18.223,1192.809,935.462,2026Q2,79.0,921.0,462.0,122.282,25.266,21.433,1359.033,1039.505,-23.741,-16.258,-0.306,-1.197,3.21,17.615
13108,Independencia,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,27.0,2845.0,1189.0,457.527,396.939,4.435,191.856,238.833,2026Q2,27.0,2896.0,1274.0,486.067,430.488,4.289,163.262,211.035,28.54,6.238,33.549,8.452,-0.146,-3.292
13108,Independencia,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,27.0,454.0,241.0,116.01,24.091,20.282,1245.659,990.068,2026Q2,26.0,487.0,249.0,98.714,23.625,19.754,1452.495,1055.998,-17.296,-14.909,-0.466,-1.934,-0.528,-2.603
13109,La Cisterna,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,39.0,4121.0,1609.0,469.099,406.533,5.016,205.995,187.803,2026Q2,39.0,4305.0,1828.0,493.703,438.815,4.47,198.211,187.082,24.604,5.245,32.282,7.941,-0.546,-10.885
13109,La Cisterna,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,39.0,575.0,316.0,110.949,23.0,18.362,1380.419,1071.061,2026Q2,39.0,517.0,290.0,100.422,22.484,19.634,1604.673,1112.279,-10.527,-9.488,-0.516,-2.243,1.272,6.927
13110,La Florida,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,155.0,14336.0,5255.0,469.977,406.822,4.624,191.478,232.839,2026Q2,155.0,15960.0,5496.0,480.686,421.435,4.532,201.594,226.301,10.709,2.279,14.613,3.592,-0.092,-1.99
13110,La Florida,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,138.0,1588.0,950.0,125.322,26.157,20.999,1175.948,1002.47,2026Q2,147.0,1799.0,1011.0,119.509,25.747,23.032,1300.241,983.27,-5.813,-4.638,-0.41,-1.567,2.033,9.681
13111,La Granja,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,39.0,2930.0,1222.0,459.354,412.236,4.469,211.697,216.432,2026Q2,39.0,3287.0,1288.0,470.117,416.319,4.421,219.555,242.991,10.763,2.343,4.083,0.99,-0.048,-1.074
13111,La Granja,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,37.0,465.0,251.0,103.238,20.056,24.116,1330.114,1258.929,2026Q2,39.0,352.0,200.0,103.424,17.68,21.301,1415.83,1276.605,0.186,0.18,-2.376,-11.847,-2.815,-11.673
13112,La Pintana,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,80.0,2115.0,867.0,459.631,391.682,4.143,201.871,314.19,2026Q2,82.0,2128.0,895.0,478.195,405.935,3.958,192.621,244.985,18.564,4.039,14.253,3.639,-0.185,-4.465
13112,La Pintana,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,81.0,544.0,319.0,121.199,21.857,19.487,1296.654,1233.368,2026Q2,72.0,516.0,253.0,96.12,16.512,25.612,1349.599,1299.519,-25.079,-20.692,-5.345,-24.454,6.125,31.431
13113,La Reina,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,72.0,4935.0,1697.0,413.378,344.88,5.372,246.035,235.789,2026Q2,70.0,5134.0,1761.0,425.513,363.189,5.09,273.131,297.348,12.135,2.936,18.309,5.309,-0.282,-5.249
13113,La Reina,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,62.0,695.0,320.0,153.981,31.756,20.941,1072.85,863.988,2026Q2,66.0,707.0,302.0,128.408,32.508,19.936,1141.622,886.539,-25.573,-16.608,0.752,2.368,-1.005,-4.799
13114,Las Condes,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,171.0,21266.0,7630.0,394.783,319.015,5.564,222.372,243.582,2026Q2,173.0,23768.0,7738.0,416.772,344.623,5.468,224.95,246.544,21.989,5.57,25.608,8.027,-0.096,-1.725
13114,Las Condes,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,143.0,5687.0,1467.0,185.538,39.899,24.852,999.144,818.887,2026Q2,149.0,4244.0,1463.0,145.423,34.872,21.377,1117.386,885.919,-40.115,-21.621,-5.027,-12.599,-3.475,-13.983
13115,Lo Barnechea,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,177.0,8032.0,2442.0,319.847,234.388,5.623,235.141,256.03,2026Q2,190.0,8536.0,2543.0,322.39,247.037,5.631,225.862,265.232,2.543,0.795,12.649,5.397,0.008,0.142
13115,Lo Barnechea,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,100.0,427.0,273.0,110.05,25.245,29.916,1051.323,1051.454,2026Q2,131.0,536.0,311.0,93.882,20.09,23.101,1168.65,1295.16,-16.168,-14.692,-5.155,-20.42,-6.815,-22.78
13116,Lo Espejo,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,31.0,1483.0,628.0,429.402,367.378,4.214,216.797,243.716,2026Q2,32.0,1865.0,617.0,435.771,379.656,3.905,196.767,259.191,6.369,1.483,12.278,3.342,-0.309,-7.333
13116,Lo Espejo,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,32.0,322.0,155.0,123.222,22.805,27.59,1376.801,1080.432,2026Q2,31.0,323.0,142.0,105.535,21.102,22.118,1334.223,1178.136,-17.687,-14.354,-1.703,-7.468,-5.472,-19.833
13117,Lo Prado,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,27.0,2036.0,860.0,433.267,388.463,4.029,204.671,189.76,2026Q2,27.0,2191.0,905.0,432.19,386.728,3.979,244.649,224.45,-1.077,-0.249,-1.735,-0.447,-0.05,-1.241
13117,Lo Prado,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,27.0,250.0,170.0,115.448,23.794,21.0,1355.616,1060.652,2026Q2,27.0,248.0,161.0,115.947,25.602,24.02,1612.331,963.802,0.499,0.432,1.808,7.599,3.02,14.381
13118,Macul,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,52.0,6114.0,2240.0,463.337,399.717,4.327,191.547,195.664,2026Q2,52.0,5938.0,2363.0,486.881,422.834,4.224,193.706,199.417,23.544,5.081,23.117,5.783,-0.103,-2.38
13118,Macul,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,53.0,827.0,431.0,130.148,25.291,18.996,1435.825,1198.528,2026Q2,53.0,912.0,473.0,122.265,27.228,20.411,1366.798,1039.201,-7.883,-6.057,1.937,7.659,1.415,7.449
13119,Maipú,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,212.0,14283.0,5880.0,433.634,396.055,4.974,253.612,244.426,2026Q2,217.0,16913.0,6037.0,454.823,420.731,4.867,243.523,230.952,21.189,4.886,24.676,6.23,-0.107,-2.151
13119,Maipú,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,223.0,2466.0,1051.0,110.849,23.395,20.337,1434.944,1164.299,2026Q2,213.0,2510.0,1151.0,109.48,23.389,22.622,1411.429,1073.048,-1.369,-1.235,-0.006,-0.026,2.285,11.236
13120,Ñuñoa,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,61.0,12590.0,4710.0,446.642,385.583,4.377,211.215,208.847,2026Q2,61.0,12725.0,4701.0,471.979,406.856,4.405,189.397,197.084,25.337,5.673,21.273,5.517,0.028,0.64
13120,Ñuñoa,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,61.0,1411.0,741.0,136.926,29.879,20.288,1105.617,933.427,2026Q2,61.0,1507.0,786.0,125.832,28.025,20.006,1210.386,1035.287,-11.094,-8.102,-1.854,-6.205,-0.282,-1.39
13121,Pedro Aguirre Cerda,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,32.0,1843.0,846.0,416.779,365.247,4.466,263.283,247.468,2026Q2,32.0,2326.0,843.0,428.994,382.411,4.246,224.611,218.574,12.215,2.931,17.164,4.699,-0.22,-4.926
13121,Pedro Aguirre Cerda,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,32.0,339.0,186.0,132.712,26.666,18.549,1443.392,1002.201,2026Q2,32.0,345.0,158.0,99.037,20.023,19.574,1632.113,1251.362,-33.675,-25.374,-6.643,-24.912,1.025,5.526
13122,Peñalolén,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,115.0,8516.0,2819.0,416.151,345.46,5.13,206.521,228.174,2026Q2,121.0,7443.0,2613.0,439.921,365.347,4.726,213.414,229.085,23.77,5.712,19.887,5.757,-0.404,-7.875
13122,Peñalolén,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,108.0,934.0,417.0,126.0,31.008,20.118,1433.297,996.961,2026Q2,105.0,970.0,506.0,120.412,25.646,20.908,1440.73,987.299,-5.588,-4.435,-5.362,-17.292,0.79,3.927
13123,Providencia,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,55.0,9862.0,3885.0,415.695,351.421,5.112,224.179,242.145,2026Q2,56.0,10801.0,4087.0,433.405,368.032,4.803,219.828,235.51,17.71,4.26,16.611,4.727,-0.309,-6.045
13123,Providencia,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,55.0,1751.0,1005.0,155.663,33.521,21.079,1005.224,874.498,2026Q2,54.0,2167.0,1210.0,140.468,33.798,23.218,1140.944,876.491,-15.195,-9.761,0.277,0.826,2.139,10.148
13124,Pudahuel,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,167.0,6664.0,2650.0,413.824,366.32,6.04,233.285,206.817,2026Q2,175.0,6906.0,2647.0,435.663,387.109,5.166,243.347,208.91,21.839,5.277,20.789,5.675,-0.874,-14.47
13124,Pudahuel,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,202.0,1468.0,822.0,116.995,24.221,32.771,1284.493,1029.626,2026Q2,197.0,1572.0,811.0,97.683,22.198,29.869,1327.951,1069.832,-19.312,-16.507,-2.023,-8.352,-2.902,-8.855
13125,Quilicura,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,131.0,6294.0,2313.0,429.354,363.921,4.73,193.257,213.728,2026Q2,124.0,6964.0,2416.0,448.311,388.552,4.977,194.616,213.372,18.957,4.415,24.631,6.768,0.247,5.222
13125,Quilicura,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,129.0,923.0,502.0,119.384,26.08,20.228,1218.294,943.622,2026Q2,127.0,1001.0,546.0,89.337,19.632,26.17,1426.442,1259.712,-30.047,-25.168,-6.448,-24.724,5.942,29.375
13126,Quinta Normal,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,46.0,3087.0,1321.0,455.315,400.066,4.248,200.695,184.634,2026Q2,46.0,3158.0,1380.0,468.05,417.82,4.027,203.153,214.425,12.735,2.797,17.754,4.438,-0.221,-5.202
13126,Quinta Normal,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,46.0,538.0,249.0,128.356,25.161,19.803,1379.66,938.405,2026Q2,46.0,615.0,312.0,106.234,24.705,25.75,1417.977,1105.883,-22.122,-17.235,-0.456,-1.812,5.947,30.031
13127,Recoleta,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,56.0,3874.0,1608.0,443.739,400.563,4.368,221.543,233.365,2026Q2,58.0,4033.0,1647.0,443.337,395.587,4.449,188.675,222.029,-0.402,-0.091,-4.976,-1.242,0.081,1.854
13127,Recoleta,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,53.0,574.0,316.0,127.148,24.274,21.352,1248.228,1001.674,2026Q2,54.0,803.0,347.0,109.755,21.455,28.57,1446.904,1196.723,-17.393,-13.679,-2.819,-11.613,7.218,33.805
13128,Renca,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,74.0,3233.0,1401.0,412.121,364.436,4.394,264.566,270.182,2026Q2,71.0,4314.0,1725.0,432.859,391.072,4.501,216.351,243.705,20.738,5.032,26.636,7.309,0.107,2.435
13128,Renca,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,75.0,677.0,331.0,117.751,23.188,21.263,1399.944,1163.111,2026Q2,72.0,625.0,316.0,121.14,23.405,23.965,1498.29,1125.792,3.389,2.878,0.217,0.936,2.702,12.708
13129,San Joaquín,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,37.0,2178.0,1057.0,458.102,416.173,4.604,187.32,194.59,2026Q2,37.0,2369.0,1037.0,495.883,440.735,4.656,186.916,206.82,37.781,8.247,24.562,5.902,0.052,1.129
13129,San Joaquín,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,36.0,401.0,187.0,118.476,27.756,19.137,1556.372,1251.387,2026Q2,35.0,422.0,222.0,126.168,26.398,18.434,1470.396,1086.507,7.692,6.492,-1.358,-4.893,-0.703,-3.674
13130,San Miguel,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,38.0,6227.0,2591.0,454.737,393.83,4.601,208.978,213.562,2026Q2,38.0,7300.0,2865.0,485.49,435.513,4.398,190.236,209.683,30.753,6.763,41.683,10.584,-0.203,-4.412
13130,San Miguel,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,38.0,818.0,442.0,123.148,24.655,18.18,1323.985,1009.364,2026Q2,38.0,858.0,483.0,107.562,24.096,22.918,1565.093,1071.351,-15.586,-12.656,-0.559,-2.267,4.738,26.062
13131,San Ramón,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,25.0,1388.0,601.0,473.304,418.55,4.398,210.13,246.036,2026Q2,25.0,1527.0,624.0,483.631,426.185,4.371,190.95,226.245,10.327,2.182,7.635,1.824,-0.027,-0.614
13131,San Ramón,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,25.0,321.0,158.0,157.439,30.713,18.47,1171.96,1020.754,2026Q2,25.0,360.0,177.0,99.611,22.291,23.042,1299.964,1131.658,-57.828,-36.73,-8.422,-27.422,4.572,24.754
13132,Vitacura,Santiago,Región Metropolitana de Santiago,13.0,fixed,2026Q1,85.0,6430.0,2273.0,354.27,280.945,5.444,237.502,249.939,2026Q2,85.0,7534.0,2686.0,379.975,309.883,5.544,235.744,256.497,25.705,7.256,28.938,10.3,0.1,1.837
13132,Vitacura,Santiago,Región Metropolitana de Santiago,13.0,mobile,2026Q1,70.0,637.0,380.0,172.443,30.329,19.162,909.819,899.969,2026Q2,71.0,685.0,409.0,140.241,26.402,20.089,983.88,992.536,-32.202,-18.674,-3.927,-12.948,0.927,4.838
13201,Puente Alto,Cordillera,Región Metropolitana de Santiago,13.0,fixed,2026Q1,237.0,14671.0,5730.0,439.129,381.77,4.956,212.743,244.724,2026Q2,236.0,15837.0,6003.0,463.965,409.448,5.033,190.561,238.624,24.836,5.656,27.678,7.25,0.077,1.554
13201,Puente Alto,Cordillera,Región Metropolitana de Santiago,13.0,mobile,2026Q1,220.0,1877.0,1102.0,108.243,21.946,21.864,1320.18,1218.689,2026Q2,216.0,2119.0,1060.0,91.12,21.487,22.556,1459.668,1158.89,-17.123,-15.819,-0.459,-2.091,0.692,3.165
13202,Pirque,Cordillera,Región Metropolitana de Santiago,13.0,fixed,2026Q1,153.0,798.0,275.0,267.358,216.945,6.754,227.623,324.467,2026Q2,168.0,744.0,306.0,258.132,207.203,6.927,204.43,395.234,-9.226,-3.451,-9.742,-4.491,0.173,2.561
13202,Pirque,Cordillera,Región Metropolitana de Santiago,13.0,mobile,2026Q1,68.0,183.0,88.0,64.31,12.847,28.027,1505.421,1315.448,2026Q2,48.0,91.0,60.0,61.423,18.176,22.824,1036.573,1134.066,-2.887,-4.489,5.329,41.481,-5.203,-18.564
13203,San José de Maipo,Cordillera,Región Metropolitana de Santiago,13.0,fixed,2026Q1,77.0,426.0,177.0,297.873,243.302,15.582,263.548,356.906,2026Q2,79.0,326.0,166.0,309.392,271.581,6.518,262.334,341.601,11.519,3.867,28.279,11.623,-9.064,-58.17
13203,San José de Maipo,Cordillera,Región Metropolitana de Santiago,13.0,mobile,2026Q1,66.0,174.0,96.0,92.668,17.715,26.27,1947.202,1507.443,2026Q2,54.0,124.0,74.0,72.25,12.463,29.056,1337.289,1827.878,-20.418,-22.033,-5.252,-29.647,2.786,10.605
13301,Colina,Chacabuco,Región Metropolitana de Santiago,13.0,fixed,2026Q1,458.0,9039.0,2867.0,353.779,291.277,5.763,228.432,256.265,2026Q2,451.0,9777.0,3078.0,366.862,297.907,6.146,225.295,241.84,13.083,3.698,6.63,2.276,0.383,6.646
13301,Colina,Chacabuco,Región Metropolitana de Santiago,13.0,mobile,2026Q1,251.0,971.0,499.0,101.637,21.347,21.385,1482.469,1146.134,2026Q2,269.0,1313.0,576.0,84.374,19.498,24.79,1561.31,1208.058,-17.263,-16.985,-1.849,-8.662,3.405,15.922
13302,Lampa,Chacabuco,Región Metropolitana de Santiago,13.0,fixed,2026Q1,278.0,4903.0,1638.0,383.891,313.675,7.589,236.873,264.338,2026Q2,274.0,5846.0,1719.0,396.427,340.519,6.135,222.638,252.034,12.536,3.266,26.844,8.558,-1.454,-19.159
13302,Lampa,Chacabuco,Región Metropolitana de Santiago,13.0,mobile,2026Q1,193.0,766.0,399.0,71.841,14.424,22.052,1873.448,1307.841,2026Q2,196.0,787.0,396.0,90.498,18.02,21.914,1522.041,1285.955,18.657,25.97,3.596,24.931,-0.138,-0.626
13303,Tiltil,Chacabuco,Región Metropolitana de Santiago,13.0,fixed,2026Q1,69.0,477.0,187.0,346.416,245.048,8.0,163.011,238.025,2026Q2,64.0,770.0,201.0,419.621,231.537,8.945,162.739,183.352,73.205,21.132,-13.511,-5.514,0.945,11.813
